216156353	10	664	664	664	1176	1176	1176	3224	3224	3224
225726413	10	664	664	664	1176	1176	1176	3224	3224	3224
235720175	10	664	664	664	1176	1176	1176	3224	3224	3224
246156398	10	664	664	664	1176	1176	1176	3224	3224	3224
257054673	10	664	664	664	1176	1176	1176	3224	3224	3224
268435456	10	664	664	664	1176	1176	1176	3224	3224	3224
280320109	10	664	664	664	1176	1176	1176	3224	3224	3224
292730940	10	664	664	664	1176	1176	1176	3224	3224	3224
305691246	10	664	664	664	1176	1176	1176	3224	3224	3224
319225354	10	664	664	664	1176	1176	1176	3224	3224	3224
333358668	10	664	664	664	1176	1176	1176	3224	3224	3224
348117717	10	664	664	664	1176	1176	1176	3224	3224	3224
363530205	10	664	664	664	1176	1176	1176	3224	3224	3224
379625062	10	664	664	664	1176	1176	1176	3224	3224	3224
396432500	10	664	664	664	1176	1176	1176	3224	3224	3224
413984066	10	664	664	664	1176	1176	1176	3224	3224	3224
432312707	10	664	664	664	1176	1176	1176	3224	3224	3224
451452825	10	664	664	664	1176	1176	1176	3224	3224	3224
471440350	10	664	664	664	1176	1176	1176	3224	3224	3224
492312797	10	664	664	664	1176	1176	1176	3224	3224	3224
514109347	10	664	664	664	1176	1176	1176	3224	3224	3224
536870912	10	664	664	664	1176	1176	1176	3224	3224	3224
560640218	10	664	664	664	1176	1176	1176	3224	3224	3224
585461881	10	664	664	664	1176	1176	1176	3224	3224	3224
611382493	10	664	664	664	1176	1176	1176	3224	3224	3224
638450708	10	664	664	664	1176	1176	1176	3224	3224	3224
666717336	10	664	664	664	1176	1176	1176	3224	3224	3224
696235434	10	664	664	664	1176	1176	1176	3224	3224	3224
727060411	10	664	664	664	1176	1176	1176	3224	3224	3224
759250125	10	664	664	664	1176	1176	1176	3224	3224	3224
792865000	10	664	664	664	1176	1176	1176	3224	3224	3224
827968132	10	664	664	664	1176	1176	1176	3224	3224	3224
864625413	10	664	664	664	1176	1176	1176	3224	3224	3224
902905651	10	664	664	664	1176	1176	1176	3224	3224	3224
942880699	10	664	664	664	1176	1176	1176	3224	3224	3224
984625594	10	664	664	664	1176	1176	1176	3224	3224	3224
1028218693	10	664	664	664	1176	1176	1176	3224	3224	3224
1073741824	10	664	664	664	1176	1176	1176	3224	3224	3224
1121280436	10	664	664	664	1176	1176	1176	3224	3224	3224
1170923762	10	664	664	664	1176	1176	1176	3224	3224	3224
1222764986	10	664	664	664	1176	1176	1176	3224	3224	3224
1276901417	10	664	664	664	1176	1176	1176	3224	3224	3224
1333434672	10	664	664	664	1176	1176	1176	3224	3224	3224
1392470869	10	664	664	664	1176	1176	1176	3224	3224	3224
1454120821	10	664	664	664	1176	1176	1176	3224	3224	3224
1518500250	10	664	664	664	1176	1176	1176	3224	3224	3224
1585730000	10	664	664	664	1176	1176	1176	3224	3224	3224
1655936265	10	664	664	664	1176	1176	1176	3224	3224	3224
1729250827	10	664	664	664	1176	1176	1176	3224	3224	3224
1805811301	10	664	664	664	1176	1176	1176	3224	3224	3224
1885761398	10	664	664	664	1176	1176	1176	3224	3224	3224
1969251188	10	664	664	664	1176	1176	1176	3224	3224	3224
2056437387	10	664	664	664	1176	1176	1176	3224	3224	3224
2147483648	10	664	664	664	1176	1176	1176	3224	3224	3224
2242560872	10	664	664	664	1176	1176	1176	3224	3224	3224
2341847524	10	664	664	664	1176	1176	1176	3224	3224	3224
2445529972	10	664	664	664	1176	1176	1176	3224	3224	3224
2553802834	10	664	664	664	1176	1176	1176	3224	3224	3224
2666869345	10	664	664	664	1176	1176	1176	3224	3224	3224
2784941738	10	664	664	664	1176	1176	1176	3224	3224	3224
2908241642	10	664	664	664	1176	1176	1176	3224	3224	3224
3037000500	10	664	664	664	1176	1176	1176	3224	3224	3224
3171459999	10	664	664	664	1176	1176	1176	3224	3224	3224
3311872529	10	664	664	664	1176	1176	1176	3224	3224	3224
3458501653	10	664	664	664	1176	1176	1176	3224	3224	3224
3611622603	10	664	664	664	1176	1176	1176	3224	3224	3224
3771522796	10	664	664	664	1176	1176	1176	3224	3224	3224
3938502376	10	664	664	664	1176	1176	1176	3224	3224	3224
4112874773	10	664	664	664	1176	1176	1176	3224	3224	3224
4294967296	10	664	664	664	1176	1176	1176	3224	3224	3224
